Job,Production_Plan_ID,Arrival,Ready Time,End,Processing Time,Deadline
696,8,51007,51840,53947.0,597,52139
697,7,51044,51840,53486.0,539,55589
698,3,51067,51840,53445.0,655,52168
699,4,51327,51840,53710.0,393,57011
700,7,51464,51840,53687.0,539,52110
701,1,51674,51840,53516.0,510,52361
702,4,51679,51840,53827.0,393,52154
703,0,51727,51840,54012.0,395,56911
704,2,51922,53280,54299.0,568,58038
705,5,52027,53280,54852.0,496,53528
706,8,52075,53280,55020.0,597,62053
707,9,52105,53280,54708.0,540,59109
708,3,52105,53280,54942.0,655,53608
709,6,52120,53280,54654.0,416,53488
710,4,52172,53280,55579.0,393,53477
711,0,52299,53280,55337.0,395,73778
712,2,52534,53280,54736.0,568,53564
713,6,52555,53280,54882.0,416,82278
714,8,52632,53280,55191.0,597,64063
715,9,52681,53280,55405.0,540,75954
716,1,52714,53280,55069.0,510,67072
717,7,52747,53280,55439.0,539,53550
718,5,52787,53280,55675.0,496,53528
719,3,52862,53280,55254.0,655,59431
720,6,52896,53280,55267.0,416,53488
721,8,52918,53280,55643.0,597,61542
722,0,52923,53280,55389.0,395,53905
723,2,52993,53280,55375.0,568,53564
724,1,53198,53280,55221.0,510,59519
725,5,53213,53280,55792.0,496,72597
726,3,53220,53280,55302.0,655,53608
727,9,53282,54720,56740.0,540,67870
728,4,53313,54720,57022.0,393,54917
729,7,53379,54720,56979.0,539,54990
730,5,53396,54720,56301.0,496,64416
731,7,53446,54720,57158.0,539,58396
732,6,53483,54720,55910.0,416,54928
733,1,53486,54720,56587.0,510,55190
734,2,53541,54720,56404.0,568,67818
735,8,53569,54720,56328.0,597,74758
736,3,53613,54720,56772.0,655,59283
737,9,53632,54720,57242.0,540,55202
738,4,53693,54720,57122.0,393,54917
739,0,53786,54720,57143.0,395,76592
740,2,53807,54720,57382.0,568,85407
741,6,53855,54720,57349.0,416,79384
742,9,53892,54720,57323.0,540,64316
743,0,53928,54720,57406.0,395,54918
744,4,53986,54720,57349.0,393,88640
745,8,54023,54720,57023.0,597,55019
746,7,54134,54720,57575.0,539,54990
747,5,54140,54720,57111.0,496,54968
748,1,54190,54720,57053.0,510,65861
749,3,54249,54720,56815.0,655,55048
750,5,54439,54720,57437.0,496,59881
751,7,54470,54720,57680.0,539,75985
752,8,54685,54720,57712.0,597,79069
753,6,54812,56160,57660.0,416,57913
754,2,54826,56160,57762.0,568,56444
755,0,54850,56160,58069.0,395,67089
756,9,54987,56160,58055.0,540,63873
757,1,55146,56160,57794.0,510,74809
758,3,55349,56160,57947.0,655,58895
759,4,55418,56160,58079.0,393,56357
760,7,55588,56160,58170.0,539,56430
761,2,55603,56160,57885.0,568,56444
762,3,55800,56160,58091.0,655,73897
763,1,55916,56160,57953.0,510,63510
764,6,55923,56160,58278.0,416,66414
765,5,55967,56160,58329.0,496,56408
766,0,56005,56160,58090.0,395,57940
767,4,56058,56160,58384.0,393,56357
768,8,56096,56160,58297.0,597,56459
769,9,56108,56160,58304.0,540,63244
770,4,56253,57600,59782.0,393,57797
771,0,56305,57600,59024.0,395,57798
772,7,56381,57600,59615.0,539,57870
773,5,56442,57600,59299.0,496,59772
774,6,56451,57600,58807.0,416,58805
775,9,56465,57600,59274.0,540,72571
776,1,56496,57600,59401.0,510,58346
777,8,56602,57600,59496.0,597,57899
778,2,56654,57600,59234.0,568,84411
779,3,56665,57600,59498.0,655,65574
780,3,56770,57600,59541.0,655,57928
781,8,56810,57600,59915.0,597,57899
782,7,56876,57600,59824.0,539,79474
783,0,57106,57600,59657.0,395,59559
784,6,57168,57600,59024.0,416,57808
785,9,57170,57600,59500.0,540,72739
786,5,57194,57600,59974.0,496,59655
787,1,57307,57600,59526.0,510,57855
788,4,57337,57600,59940.0,393,76018
789,2,57424,57600,59686.0,568,63246
790,8,57456,57600,60101.0,597,57899
791,9,57485,57600,59860.0,540,57870
792,5,57489,57600,60068.0,496,71467
793,1,57666,59040,61051.0,510,59295
794,3,57777,59040,60945.0,655,62892
795,7,57864,59040,60889.0,539,61270
796,0,57879,59040,60496.0,395,59238
797,6,58029,59040,60275.0,416,59248
798,2,58120,59040,60439.0,568,59324
799,4,58141,59040,61060.0,393,60025
800,2,58142,59040,61065.0,568,66611
801,1,58242,59040,61167.0,510,59295
802,0,58307,59040,60681.0,395,59238
803,7,58350,59040,61608.0,539,72079
804,4,58350,59040,61228.0,393,59237
805,6,58454,59040,61341.0,416,62649
806,5,58502,59040,60728.0,496,72229
807,9,58523,59040,61065.0,540,68055
808,3,58635,59040,61251.0,655,59368
809,8,58687,59040,60981.0,597,59339
810,0,58755,59040,61465.0,395,64709
811,2,58794,59040,61542.0,568,59324
812,8,58797,59040,61857.0,597,67358
813,7,58798,59040,61687.0,539,91134
814,4,58850,59040,61576.0,393,77567
815,9,58918,59040,61401.0,540,59310
816,5,59041,60480,61835.0,496,66905
817,6,59120,60480,61672.0,416,60688
818,3,59160,60480,61902.0,655,60808
819,1,59329,60480,61887.0,510,60735
820,7,59331,60480,61950.0,539,60750
821,6,59393,60480,61956.0,416,60688
822,9,59494,60480,62087.0,540,60750
823,1,59498,60480,61917.0,510,60735
824,2,59898,60480,61989.0,568,60803
825,5,59922,60480,62112.0,496,60728
826,0,60114,60480,62022.0,395,81702
827,4,60262,60480,61965.0,393,70300
828,3,60393,60480,62205.0,655,60808
829,8,60499,61920,63204.0,597,65050
830,8,60503,61920,63575.0,597,62219
831,7,60633,61920,63401.0,539,62190
832,5,60684,61920,63386.0,496,72068
833,9,60803,61920,62803.0,540,62190
834,2,60843,61920,62925.0,568,65859
835,3,61061,61920,63126.0,655,62248
836,6,61130,61920,62888.0,416,62128
837,1,61133,61920,63234.0,510,62689
838,4,61220,61920,63649.0,393,69483
839,0,61366,61920,63426.0,395,62118
840,9,61370,61920,63269.0,540,62190
841,5,61413,61920,63549.0,496,62168
842,6,61466,61920,63014.0,416,87561
843,2,61685,61920,63234.0,568,74567
844,3,61866,61920,63419.0,655,64857
845,7,62036,63360,64885.0,539,63630
846,1,62080,63360,64555.0,510,70349
847,0,62092,63360,64168.0,395,63558
848,8,62180,63360,64629.0,597,63659
849,4,62182,63360,64980.0,393,73496
850,8,62217,63360,64903.0,597,63659
851,6,62230,63360,64408.0,416,102126
852,0,62299,63360,65206.0,395,63558
853,2,62399,63360,65210.0,568,63644
854,1,62535,63360,64957.0,510,63615
855,5,62586,63360,64520.0,496,63608
856,7,62690,63360,65152.0,539,63630
857,4,62696,63360,65122.0,393,103042
858,9,62944,63360,65275.0,540,63630
859,3,63003,63360,64829.0,655,63688
860,2,63093,63360,65289.0,568,65103
861,8,63231,63360,65330.0,597,63659
862,4,63331,63360,65264.0,393,99034
863,3,63387,64800,66693.0,655,65128
864,6,63422,64800,66017.0,416,67583
865,5,63447,64800,66132.0,496,65048
866,1,63519,64800,66645.0,510,72001
867,7,63594,64800,66846.0,539,65070
868,0,63645,64800,66752.0,395,78576
869,9,63669,64800,66579.0,540,77514
870,5,63697,64800,67313.0,496,67105
871,4,63723,64800,67149.0,393,64997
872,6,63730,64800,66348.0,416,65008
873,3,63754,64800,66774.0,655,65128
874,8,63782,64800,66596.0,597,65099
875,2,63786,64800,66855.0,568,65084
876,7,63933,64800,67094.0,539,78438
877,9,64135,64800,67062.0,540,65070
878,1,64230,64800,66792.0,510,66320
879,0,64235,64800,66948.0,395,70082
880,4,64247,64800,67202.0,393,91148
881,2,64286,64800,67189.0,568,69310
882,7,64300,64800,67463.0,539,73678
883,8,64326,64800,67784.0,597,65099
884,0,64383,64800,67201.0,395,64998
885,9,64659,64800,67199.0,540,113366
886,1,64770,64800,66845.0,510,65055
887,5,64790,64800,67338.0,496,79184
888,6,64812,66240,67529.0,416,66448
889,3,65120,66240,67956.0,655,66568
890,2,65239,66240,67594.0,568,66524
891,6,65340,66240,67785.0,416,72970
892,7,65375,66240,68465.0,539,75955
893,1,65395,66240,68004.0,510,66495
894,3,65407,66240,68217.0,655,66568
895,5,65419,66240,67995.0,496,66488
896,0,65476,66240,68342.0,395,74231
897,4,65531,66240,68492.0,393,72483
898,8,65531,66240,68256.0,597,89121
899,9,65532,66240,68249.0,540,90337
900,0,65559,66240,68457.0,395,68417
901,1,65591,66240,68182.0,510,66495
902,2,65638,66240,68274.0,568,66524
903,3,65674,66240,68343.0,655,69161
904,4,65679,66240,68801.0,393,74518
905,5,65714,66240,68608.0,496,66488
906,6,65955,66240,68428.0,416,95810
907,7,66056,66240,68994.0,539,66510
908,8,66159,66240,68868.0,597,70140
909,9,66175,66240,68409.0,540,66510
910,8,66293,67680,69263.0,597,77506
911,7,66463,67680,69497.0,539,67950
912,4,66516,67680,69656.0,393,67877
913,6,66738,67680,68879.0,416,67888
914,0,66738,67680,69461.0,395,82641
915,2,66774,67680,69313.0,568,67964
916,3,66788,67680,69321.0,655,68008
917,1,66802,67680,69293.0,510,67935
918,9,66824,67680,69675.0,540,68425
919,5,66828,67680,69700.0,496,69100
920,5,66910,67680,69770.0,496,69958
921,3,66929,67680,69483.0,655,75476
922,4,66980,67680,69802.0,393,67877
923,8,67199,67680,69699.0,597,67979
924,7,67213,67680,69637.0,539,87984
925,1,67334,67680,69363.0,510,76657
926,0,67395,67680,69677.0,395,67878
927,9,67520,67680,69745.0,540,72635
928,2,67581,67680,69633.0,568,77748
929,6,67723,69120,69873.0,416,69328
930,1,67758,69120,70344.0,510,93649
931,3,67847,69120,70418.0,655,69505
932,8,67866,69120,70674.0,597,87964
933,0,67888,69120,70757.0,395,69318
934,6,68132,69120,69972.0,416,78422
935,4,68193,69120,70728.0,393,69317
936,2,68218,69120,70724.0,568,82309
937,9,68451,69120,70687.0,540,69390
938,5,68481,69120,70436.0,496,71656
939,7,68650,69120,70525.0,539,69390
940,9,68823,69120,70818.0,540,72142
941,6,68864,69120,70779.0,416,84491
942,2,68971,69120,70812.0,568,69404
943,0,69002,69120,70838.0,395,69318
944,1,69061,69120,70400.0,510,88054
945,4,69166,70560,71919.0,393,83193
946,5,69270,70560,71821.0,496,84619
947,3,69453,70560,71709.0,655,70888
948,8,69573,70560,71675.0,597,91137
949,7,69638,70560,71821.0,539,74664
950,6,69973,70560,71393.0,416,70768
951,8,69987,70560,72010.0,597,70859
952,1,70049,70560,71705.0,510,70815
953,3,70172,70560,71837.0,655,80270
954,0,70189,70560,72075.0,395,70758
955,9,70228,70560,71796.0,540,70830
956,2,70296,70560,71969.0,568,71086
957,7,70506,70560,72081.0,539,73000
958,4,70569,72000,73561.0,393,89330
959,5,70642,72000,73001.0,496,87730
960,4,70792,72000,73716.0,393,72197
961,7,70916,72000,73734.0,539,96816
962,2,70929,72000,72939.0,568,72284
963,5,70975,72000,73409.0,496,72248
964,1,71119,72000,73448.0,510,97002
965,8,71149,72000,73330.0,597,72299
966,3,71201,72000,73471.0,655,84695
967,0,71334,72000,73746.0,395,76697
968,6,71411,72000,73031.0,416,74157
969,9,71474,72000,73619.0,540,72270
970,7,71489,72000,73943.0,539,88022
971,0,71518,72000,73821.0,395,76238
972,4,71717,72000,73834.0,393,72197
973,3,71790,72000,73528.0,655,72328
974,5,71796,72000,73906.0,496,72248
975,9,71810,72000,73700.0,540,74911
976,8,71997,72000,73981.0,597,80075
977,6,72136,73440,74155.0,416,79552
978,2,72144,73440,74637.0,568,73724
979,1,72161,73440,74444.0,510,75173
980,4,72298,73440,74951.0,393,91947
981,9,72387,73440,74689.0,540,73710
982,0,72493,73440,74826.0,395,73638
983,8,72517,73440,75038.0,597,83670
984,1,72519,73440,74585.0,510,73695
985,2,72752,73440,74838.0,568,73724
986,5,72828,73440,74849.0,496,73688
987,7,72936,73440,74743.0,539,73710
988,6,72950,73440,74699.0,416,73648
989,3,73310,73440,74729.0,655,79672
990,6,73332,73440,74893.0,416,73648
991,3,73465,74880,76581.0,655,75208
992,1,73481,74880,76789.0,510,75135
993,2,73529,74880,76040.0,568,125892
994,9,73645,74880,76645.0,540,75725
995,7,73654,74880,77033.0,539,75150
996,5,73694,74880,76374.0,496,86092
997,4,73768,74880,77194.0,393,75077
998,8,73810,74880,76732.0,597,75179
999,0,73880,74880,77069.0,395,75078
1000,3,74015,74880,76853.0,655,76818
1001,2,74026,74880,76287.0,568,75164
1002,5,74068,74880,77379.0,496,101340
1003,9,74090,74880,76876.0,540,77858
1004,6,74143,74880,76492.0,416,91870
1005,7,74188,74880,77112.0,539,84864
1006,8,74192,74880,77524.0,597,75179
1007,4,74414,74880,77384.0,393,87759
1008,0,74568,74880,77174.0,395,75078
1009,1,74587,74880,76861.0,510,75135
1010,2,74597,74880,77108.0,568,101296
1011,5,74602,74880,77559.0,496,75128
1012,6,74636,74880,76793.0,416,75088
1013,9,74690,74880,77252.0,540,77699
1014,3,74800,74880,76920.0,655,75208
1015,4,74870,74880,77509.0,393,81502
1016,1,74952,76320,78305.0,510,76575
1017,7,74957,76320,78391.0,539,76590
1018,0,74968,76320,77935.0,395,76518
1019,8,74969,76320,77979.0,597,76619
1020,6,75000,76320,77638.0,416,76528
1021,0,75000,76320,78103.0,395,76518
1022,1,75048,76320,78481.0,510,79595
1023,4,75077,76320,78503.0,393,82391
1024,5,75193,76320,77916.0,496,76568
1025,8,75250,76320,78896.0,597,79061
1026,3,75347,76320,78287.0,655,76648
1027,2,75358,76320,78364.0,568,93760
1028,7,75522,76320,78696.0,539,76590
1029,9,75560,76320,78707.0,540,76590
1030,3,75610,76320,78756.0,655,76648
1031,4,75715,76320,78602.0,393,76517
1032,9,75851,76320,78980.0,540,97200
1033,7,76021,76320,79073.0,539,94964
1034,5,76097,76320,78732.0,496,103483
1035,6,76107,76320,78837.0,416,76528
1036,1,76144,76320,78926.0,510,79888
1037,8,76183,76320,79204.0,597,98639
1038,0,76194,76320,78727.0,395,76518
1039,2,76230,76320,79027.0,568,81935
1040,2,76249,76320,79423.0,568,110666
1041,4,76255,76320,78655.0,393,76517
1042,6,76444,77760,79292.0,416,100014
1043,3,76638,77760,79509.0,655,78088
1044,1,76791,77760,79459.0,510,78015
1045,5,76809,77760,79778.0,496,86519
1046,8,76858,77760,79644.0,597,78059
1047,9,76937,77760,79753.0,540,78030
1048,0,77043,77760,79591.0,395,77958
1049,7,77076,77760,79469.0,539,80872
1050,5,77212,77760,79904.0,496,85463
1051,1,77338,77760,79510.0,510,85053
1052,4,77358,77760,79833.0,393,77957
1053,9,77420,77760,79879.0,540,81940
1054,2,77463,77760,79891.0,568,84360
1055,7,77480,77760,79641.0,539,78888
1056,3,77512,77760,79856.0,655,78088
1057,0,77699,77760,79899.0,395,84909
1058,8,77774,79200,80563.0,597,96468
1059,6,77819,79200,80200.0,416,88931
1060,3,77982,79200,80878.0,655,79528
1061,4,77986,79200,81252.0,393,91783
1062,7,78028,79200,81016.0,539,92816
1063,8,78109,79200,80746.0,597,79499
1064,1,78114,79200,80795.0,510,100489
1065,0,78125,79200,81060.0,395,115866
1066,6,78140,79200,80279.0,416,80087
1067,5,78167,79200,80782.0,496,79448
1068,9,78201,79200,80875.0,540,102757
1069,2,78233,79200,81072.0,568,85899
1070,0,78242,79200,81113.0,395,82332
1071,5,78304,79200,80936.0,496,90868
1072,8,78436,79200,81365.0,597,79499
1073,1,78598,79200,80825.0,510,95794
1074,7,78599,79200,81095.0,539,79470
1075,4,78704,79200,81419.0,393,80118
1076,3,78780,79200,81002.0,655,79528
1077,6,78781,79200,81203.0,416,79408
1078,2,78999,79200,81444.0,568,79484
1079,9,79256,80640,81906.0,540,80910
1080,4,79292,80640,82617.0,393,80837
1081,1,79339,80640,82312.0,510,80895
1082,3,79377,80640,82213.0,655,85045
1083,8,79494,80640,82426.0,597,95166
1084,5,79502,80640,82061.0,496,80888
1085,7,79535,80640,82622.0,539,110828
1086,2,79605,80640,81984.0,568,102641
1087,9,79659,80640,82036.0,540,83936
1088,0,79805,80640,82630.0,395,85276
1089,6,79810,80640,82146.0,416,80848
1090,7,79958,80640,82980.0,539,80910
1091,2,80004,80640,82751.0,568,101001
1092,6,80078,80640,82394.0,416,80848
1093,0,80104,80640,82771.0,395,80838
1094,5,80239,80640,83014.0,496,80888
1095,8,80247,80640,83144.0,597,98000
1096,3,80341,80640,82469.0,655,80968
1097,4,80411,80640,82775.0,393,80837
1098,9,80537,80640,82751.0,540,80910
1099,1,80538,80640,82514.0,510,80895
1100,9,80580,80640,82885.0,540,104056
1101,4,80870,82080,83641.0,393,82277
1102,0,80909,82080,83516.0,395,82278
1103,8,80964,82080,83218.0,597,96713
1104,7,81037,82080,83302.0,539,93118
1105,2,81323,82080,83383.0,568,82364
1106,1,81450,82080,83374.0,510,98515
1107,3,81509,82080,83538.0,655,84928
1108,6,81556,82080,83649.0,416,82288
1109,5,81690,82080,83248.0,496,82328
1110,8,81709,82080,83344.0,597,82379
1111,7,81725,82080,83587.0,539,109143
1112,1,81888,82080,83696.0,510,82335
1113,0,81912,82080,83629.0,395,82278
1114,4,82210,83520,85520.0,393,103352
1115,9,82361,83520,84470.0,540,83790
1116,2,82476,83520,84573.0,568,83804
1117,5,82483,83520,85535.0,496,83768
1118,3,82483,83520,85187.0,655,83848
1119,6,82505,83520,84741.0,416,83728
1120,7,82562,83520,85483.0,539,83790
1121,8,82581,83520,85180.0,597,83819
1122,3,82582,83520,85241.0,655,105618
1123,5,82641,83520,85706.0,496,83768
1124,4,82643,83520,85641.0,393,83717
1125,0,82716,83520,85395.0,395,84719
1126,1,82836,83520,85221.0,510,83775
1127,9,82918,83520,85119.0,540,107848
1128,2,82943,83520,84943.0,568,83804
1129,6,82946,83520,85167.0,416,83728
1130,4,83090,83520,85694.0,393,83717
1131,9,83127,83520,85645.0,540,83790
1132,8,83131,83520,85923.0,597,99291
1133,6,83206,83520,85291.0,416,83728
1134,3,83248,83520,85417.0,655,83848
1135,5,83416,83520,86101.0,496,83768
1136,2,83569,84960,86070.0,568,85244
1137,0,83571,84960,87294.0,395,140041
1138,1,83649,84960,86408.0,510,85215
1139,7,83689,84960,86519.0,539,85230
1140,4,83728,84960,87117.0,393,99086
1141,2,83733,84960,86694.0,568,85244
1142,5,83837,84960,86549.0,496,102768
1143,0,83872,84960,87387.0,395,85158
1144,9,83947,84960,86888.0,540,85230
1145,1,83981,84960,86528.0,510,85215
1146,8,84067,84960,86921.0,597,85911
1147,7,84091,84960,86837.0,539,106963
1148,6,84210,84960,86973.0,416,96311
1149,3,84236,84960,86740.0,655,93731
1150,0,84265,84960,87441.0,395,91038
1151,1,84286,84960,86739.0,510,94746
1152,2,84307,84960,87237.0,568,109521
1153,6,84357,84960,87077.0,416,85168
1154,7,84373,84960,87527.0,539,108137
1155,3,84385,84960,87104.0,655,108146
1156,5,84573,84960,86992.0,496,106843
1157,4,84977,86400,88159.0,393,86597
1158,8,85034,86400,87707.0,597,86699
1159,9,85116,86400,87985.0,540,98795
1160,9,85157,86400,88296.0,540,86670
1161,5,85344,86400,87509.0,496,86648
1162,0,85430,86400,88020.0,395,86598
1163,4,85794,86400,88327.0,393,87124
1164,1,85848,86400,87845.0,510,100224
1165,2,85915,86400,87963.0,568,86684
1166,8,85940,86400,88208.0,597,94762
1167,3,86036,86400,87906.0,655,94865
1168,6,86094,86400,88018.0,416,101142
1169,7,86156,86400,87962.0,539,86670
1170,8,86209,86400,88282.0,597,86699
1171,4,86241,86400,88399.0,393,119508
1172,6,86317,86400,88215.0,416,113251
1173,2,86422,87840,88737.0,568,88124
1174,5,86575,87840,89065.0,496,106172
1175,0,86639,87840,89664.0,395,88038
1176,1,86734,87840,89465.0,510,88095
1177,3,86829,87840,89357.0,655,88168
1178,7,86929,87840,89622.0,539,88110
1179,9,87092,87840,89278.0,540,99073
1180,8,87101,87840,89357.0,597,125405
1181,7,87267,87840,89763.0,539,106523
1182,5,87313,87840,89754.0,496,88088
1183,6,87348,87840,89257.0,416,108111
1184,2,87379,87840,89515.0,568,88767
1185,4,87442,87840,89789.0,393,88037
1186,9,87508,87840,89729.0,540,88110
1187,0,87572,87840,90020.0,395,110897
1188,1,87642,87840,89537.0,510,88095
1189,3,87767,87840,89400.0,655,88168
1190,8,87771,87840,89955.0,597,120095
1191,3,87777,87840,89547.0,655,107984
1192,0,88061,89280,90957.0,395,103625
1193,5,88293,89280,90715.0,496,105543
1194,9,88312,89280,90449.0,540,89550
1195,4,88388,89280,91102.0,393,94615
1196,1,88424,89280,90636.0,510,89535
1197,7,88550,89280,90886.0,539,112879
1198,2,88702,89280,90518.0,568,105134
1199,6,88709,89280,90314.0,416,97261
1200,0,88789,89280,91198.0,395,104715
1201,1,88873,89280,90708.0,510,96160
1202,2,88893,89280,91145.0,568,89564
1203,3,89045,89280,90756.0,655,89608
1204,4,89051,89280,91175.0,393,89477
1205,5,89071,89280,91041.0,496,89528
1206,6,89097,89280,90941.0,416,89488
1207,7,89160,89280,91095.0,539,89550
1208,8,89171,89280,91322.0,597,101010
1209,9,89242,89280,90931.0,540,89550
1210,7,89273,89280,91235.0,539,89550
1211,6,89321,90720,91714.0,416,90928
1212,0,89364,90720,92029.0,395,90918
1213,9,89392,90720,92104.0,540,90990
1214,4,89538,90720,92360.0,393,90917
1215,5,89570,90720,92260.0,496,90968
1216,1,89667,90720,91941.0,510,90975
1217,2,89737,90720,91969.0,568,91004
1218,3,89833,90720,92196.0,655,91048
1219,8,89911,90720,92487.0,597,119018
1220,9,89935,90720,92532.0,540,90990
1221,5,89964,90720,92557.0,496,90968
1222,1,90035,90720,92018.0,510,93565
1223,2,90389,90720,92387.0,568,94467
1224,4,90431,90720,92523.0,393,102449
1225,6,90496,90720,92354.0,416,104964
1226,7,90529,90720,92235.0,539,94575
1227,8,90578,90720,92587.0,597,91938
1228,3,90732,92160,93520.0,655,92488
1229,0,90780,92160,93407.0,395,121211
1230,6,91175,92160,93096.0,416,127687
1231,4,91287,92160,93845.0,393,92357
1232,0,91305,92160,93428.0,395,92358
1233,5,91343,92160,93619.0,496,116940
1234,1,91343,92160,93576.0,510,92415
1235,9,91354,92160,93474.0,540,92430
1236,3,91414,92160,93681.0,655,117617
1237,2,91452,92160,93618.0,568,116658
1238,7,91508,92160,93725.0,539,104193
1239,8,91578,92160,93970.0,597,107347
1240,9,91704,92160,93894.0,540,92430
1241,2,91712,92160,93870.0,568,92444
1242,0,91712,92160,93789.0,395,103381
1243,5,91758,92160,94164.0,496,92408
1244,7,91863,92160,93839.0,539,92430
1245,6,92170,93600,94847.0,416,99553
1246,3,92213,93600,95386.0,655,100876
1247,8,92387,93600,95147.0,597,125333
1248,4,92450,93600,95593.0,393,97541
1249,1,92484,93600,95217.0,510,104797
1250,7,92539,93600,95696.0,539,107451
1251,2,92615,93600,94880.0,568,93884
1252,5,92742,93600,95101.0,496,105268
1253,4,92801,93600,95750.0,393,95766
1254,1,92811,93600,95593.0,510,95969
