Job,Production_Plan_ID,Arrival,Ready Time,End,Processing Time,Deadline
696,8,51007,51840,53947.0,597,54180
697,7,51044,51840,53486.0,539,54337
698,3,51067,51840,53445.0,655,54549
699,4,51327,51840,53710.0,393,54437
700,7,51464,51840,53687.0,539,53403
701,1,51674,51840,53516.0,510,54507
702,4,51679,51840,53827.0,393,54995
703,0,51727,51840,54012.0,395,54115
704,2,51922,53280,54299.0,568,54633
705,5,52027,53280,54852.0,496,57044
706,8,52075,53280,55020.0,597,55051
707,9,52105,53280,54708.0,540,55036
708,3,52105,53280,54942.0,655,54690
709,6,52120,53280,54654.0,416,56148
710,4,52172,53280,55579.0,393,55196
711,0,52299,53280,55337.0,395,56518
712,2,52534,53280,54736.0,568,55278
713,6,52555,53280,54882.0,416,54642
714,8,52632,53280,55191.0,597,56114
715,9,52681,53280,55405.0,540,55287
716,1,52714,53280,55069.0,510,54679
717,7,52747,53280,55439.0,539,55266
718,5,52787,53280,55675.0,496,55497
719,3,52862,53280,55254.0,655,54927
720,6,52896,53280,55267.0,416,55676
721,8,52918,53280,55643.0,597,55395
722,0,52923,53280,55389.0,395,55299
723,2,52993,53280,55375.0,568,55577
724,1,53198,53280,55221.0,510,55010
725,5,53213,53280,55792.0,496,55306
726,3,53220,53280,55302.0,655,55455
727,9,53282,54720,56740.0,540,57802
728,4,53313,54720,57022.0,393,56666
729,7,53379,54720,56979.0,539,57073
730,5,53396,54720,56301.0,496,56967
731,7,53446,54720,57158.0,539,58710
732,6,53483,54720,55910.0,416,55625
733,1,53486,54720,56587.0,510,56324
734,2,53541,54720,56404.0,568,57357
735,8,53569,54720,56328.0,597,57318
736,3,53613,54720,56772.0,655,57115
737,9,53632,54720,57242.0,540,56542
738,4,53693,54720,57122.0,393,57832
739,0,53786,54720,57143.0,395,57983
740,2,53807,54720,57382.0,568,56491
741,6,53855,54720,57349.0,416,55932
742,9,53892,54720,57323.0,540,57462
743,0,53928,54720,57406.0,395,55650
744,4,53986,54720,57349.0,393,55976
745,8,54023,54720,57023.0,597,55828
746,7,54134,54720,57575.0,539,56131
747,5,54140,54720,57111.0,496,56753
748,1,54190,54720,57053.0,510,57544
749,3,54249,54720,56815.0,655,56476
750,5,54439,54720,57437.0,496,56318
751,7,54470,54720,57680.0,539,57797
752,8,54685,54720,57712.0,597,57138
753,6,54812,56160,57660.0,416,57461
754,2,54826,56160,57762.0,568,57877
755,0,54850,56160,58069.0,395,58772
756,9,54987,56160,58055.0,540,59212
757,1,55146,56160,57794.0,510,58101
758,3,55349,56160,57947.0,655,57743
759,4,55418,56160,58079.0,393,58119
760,7,55588,56160,58170.0,539,58424
761,2,55603,56160,57885.0,568,57562
762,3,55800,56160,58091.0,655,59061
763,1,55916,56160,57953.0,510,58654
764,6,55923,56160,58278.0,416,57316
765,5,55967,56160,58329.0,496,58771
766,0,56005,56160,58090.0,395,58255
767,4,56058,56160,58384.0,393,58491
768,8,56096,56160,58297.0,597,57906
769,9,56108,56160,58304.0,540,59217
770,4,56253,57600,59782.0,393,60119
771,0,56305,57600,59024.0,395,59466
772,7,56381,57600,59615.0,539,60358
773,5,56442,57600,59299.0,496,59783
774,6,56451,57600,58807.0,416,58678
775,9,56465,57600,59274.0,540,59765
776,1,56496,57600,59401.0,510,58772
777,8,56602,57600,59496.0,597,61073
778,2,56654,57600,59234.0,568,59024
779,3,56665,57600,59498.0,655,60790
780,3,56770,57600,59541.0,655,60139
781,8,56810,57600,59915.0,597,60149
782,7,56876,57600,59824.0,539,59681
783,0,57106,57600,59657.0,395,59698
784,6,57168,57600,59024.0,416,59563
785,9,57170,57600,59500.0,540,58703
786,5,57194,57600,59974.0,496,59651
787,1,57307,57600,59526.0,510,59582
788,4,57337,57600,59940.0,393,59489
789,2,57424,57600,59686.0,568,59305
790,8,57456,57600,60101.0,597,59873
791,9,57485,57600,59860.0,540,59883
792,5,57489,57600,60068.0,496,59122
793,1,57666,59040,61051.0,510,61429
794,3,57777,59040,60945.0,655,60982
795,7,57864,59040,60889.0,539,60706
796,0,57879,59040,60496.0,395,60164
797,6,58029,59040,60275.0,416,60666
798,2,58120,59040,60439.0,568,61078
799,4,58141,59040,61060.0,393,61264
800,2,58142,59040,61065.0,568,61441
801,1,58242,59040,61167.0,510,60915
802,0,58307,59040,60681.0,395,60951
803,7,58350,59040,61608.0,539,61727
804,4,58350,59040,61228.0,393,60083
805,6,58454,59040,61341.0,416,60983
806,5,58502,59040,60728.0,496,62056
807,9,58523,59040,61065.0,540,61763
808,3,58635,59040,61251.0,655,60526
809,8,58687,59040,60981.0,597,61487
810,0,58755,59040,61465.0,395,61312
811,2,58794,59040,61542.0,568,60474
812,8,58797,59040,61857.0,597,60607
813,7,58798,59040,61687.0,539,61651
814,4,58850,59040,61576.0,393,60847
815,9,58918,59040,61401.0,540,60980
816,5,59041,60480,61835.0,496,62970
817,6,59120,60480,61672.0,416,62613
818,3,59160,60480,61902.0,655,61956
819,1,59329,60480,61887.0,510,62999
820,7,59331,60480,61950.0,539,63352
821,6,59393,60480,61956.0,416,62358
822,9,59494,60480,62087.0,540,63835
823,1,59498,60480,61917.0,510,62047
824,2,59898,60480,61989.0,568,63336
825,5,59922,60480,62112.0,496,62208
826,0,60114,60480,62022.0,395,63660
827,4,60262,60480,61965.0,393,63002
828,3,60393,60480,62205.0,655,62695
829,8,60499,61920,63204.0,597,65362
830,8,60503,61920,63575.0,597,65763
831,7,60633,61920,63401.0,539,64057
832,5,60684,61920,63386.0,496,64675
833,9,60803,61920,62803.0,540,64493
834,2,60843,61920,62925.0,568,63603
835,3,61061,61920,63126.0,655,64066
836,6,61130,61920,62888.0,416,64033
837,1,61133,61920,63234.0,510,64713
838,4,61220,61920,63649.0,393,63559
839,0,61366,61920,63426.0,395,63667
840,9,61370,61920,63269.0,540,64277
841,5,61413,61920,63549.0,496,63677
842,6,61466,61920,63014.0,416,63618
843,2,61685,61920,63234.0,568,63733
844,3,61866,61920,63419.0,655,64803
845,7,62036,63360,64885.0,539,65152
846,1,62080,63360,64555.0,510,67007
847,0,62092,63360,64168.0,395,64961
848,8,62180,63360,64629.0,597,65739
849,4,62182,63360,64980.0,393,65600
850,8,62217,63360,64903.0,597,66768
851,6,62230,63360,64408.0,416,64575
852,0,62299,63360,65206.0,395,65116
853,2,62399,63360,65210.0,568,64819
854,1,62535,63360,64957.0,510,65001
855,5,62586,63360,64520.0,496,64973
856,7,62690,63360,65152.0,539,64704
857,4,62696,63360,65122.0,393,65877
858,9,62944,63360,65275.0,540,66114
859,3,63003,63360,64829.0,655,65661
860,2,63093,63360,65289.0,568,64242
861,8,63231,63360,65330.0,597,65143
862,4,63331,63360,65264.0,393,65346
863,3,63387,64800,66693.0,655,66006
864,6,63422,64800,66017.0,416,67182
865,5,63447,64800,66132.0,496,66424
866,1,63519,64800,66645.0,510,66401
867,7,63594,64800,66846.0,539,67543
868,0,63645,64800,66752.0,395,67486
869,9,63669,64800,66579.0,540,66997
870,5,63697,64800,67313.0,496,65999
871,4,63723,64800,67149.0,393,67117
872,6,63730,64800,66348.0,416,66253
873,3,63754,64800,66774.0,655,67396
874,8,63782,64800,66596.0,597,66465
875,2,63786,64800,66855.0,568,67179
876,7,63933,64800,67094.0,539,67236
877,9,64135,64800,67062.0,540,65741
878,1,64230,64800,66792.0,510,67630
879,0,64235,64800,66948.0,395,67052
880,4,64247,64800,67202.0,393,66449
881,2,64286,64800,67189.0,568,67077
882,7,64300,64800,67463.0,539,66406
883,8,64326,64800,67784.0,597,66941
884,0,64383,64800,67201.0,395,66541
885,9,64659,64800,67199.0,540,66511
886,1,64770,64800,66845.0,510,67739
887,5,64790,64800,67338.0,496,67150
888,6,64812,66240,67529.0,416,67550
889,3,65120,66240,67956.0,655,67643
890,2,65239,66240,67594.0,568,67917
891,6,65340,66240,67785.0,416,67884
892,7,65375,66240,68465.0,539,68065
893,1,65395,66240,68004.0,510,67804
894,3,65407,66240,68217.0,655,67927
895,5,65419,66240,67995.0,496,67418
896,0,65476,66240,68342.0,395,68621
897,4,65531,66240,68492.0,393,68309
898,8,65531,66240,68256.0,597,68650
899,9,65532,66240,68249.0,540,69087
900,0,65559,66240,68457.0,395,68341
901,1,65591,66240,68182.0,510,67853
902,2,65638,66240,68274.0,568,68102
903,3,65674,66240,68343.0,655,68281
904,4,65679,66240,68801.0,393,68883
905,5,65714,66240,68608.0,496,67651
906,6,65955,66240,68428.0,416,67559
907,7,66056,66240,68994.0,539,68105
908,8,66159,66240,68868.0,597,68119
909,9,66175,66240,68409.0,540,67800
910,8,66293,67680,69263.0,597,70165
911,7,66463,67680,69497.0,539,69055
912,4,66516,67680,69656.0,393,69987
913,6,66738,67680,68879.0,416,69210
914,0,66738,67680,69461.0,395,70409
915,2,66774,67680,69313.0,568,69811
916,3,66788,67680,69321.0,655,71125
917,1,66802,67680,69293.0,510,69361
918,9,66824,67680,69675.0,540,69539
919,5,66828,67680,69700.0,496,68774
920,5,66910,67680,69770.0,496,69668
921,3,66929,67680,69483.0,655,72493
922,4,66980,67680,69802.0,393,69526
923,8,67199,67680,69699.0,597,69998
924,7,67213,67680,69637.0,539,69359
925,1,67334,67680,69363.0,510,68902
926,0,67395,67680,69677.0,395,69333
927,9,67520,67680,69745.0,540,69133
928,2,67581,67680,69633.0,568,68822
929,6,67723,69120,69873.0,416,71043
930,1,67758,69120,70344.0,510,70509
931,3,67847,69120,70418.0,655,71391
932,8,67866,69120,70674.0,597,70687
933,0,67888,69120,70757.0,395,70970
934,6,68132,69120,69972.0,416,71045
935,4,68193,69120,70728.0,393,71474
936,2,68218,69120,70724.0,568,70677
937,9,68451,69120,70687.0,540,72515
938,5,68481,69120,70436.0,496,71070
939,7,68650,69120,70525.0,539,70647
940,9,68823,69120,70818.0,540,72412
941,6,68864,69120,70779.0,416,70445
942,2,68971,69120,70812.0,568,71436
943,0,69002,69120,70838.0,395,70934
944,1,69061,69120,70400.0,510,70474
945,4,69166,70560,71919.0,393,73287
946,5,69270,70560,71821.0,496,72409
947,3,69453,70560,71709.0,655,72352
948,8,69573,70560,71675.0,597,73031
949,7,69638,70560,71821.0,539,72456
950,6,69973,70560,71393.0,416,72058
951,8,69987,70560,72010.0,597,73300
952,1,70049,70560,71705.0,510,72013
953,3,70172,70560,71837.0,655,72782
954,0,70189,70560,72075.0,395,71876
955,9,70228,70560,71796.0,540,72085
956,2,70296,70560,71969.0,568,71813
957,7,70506,70560,72081.0,539,72279
958,4,70569,72000,73561.0,393,73190
959,5,70642,72000,73001.0,496,73492
960,4,70792,72000,73716.0,393,75116
961,7,70916,72000,73734.0,539,73317
962,2,70929,72000,72939.0,568,73993
963,5,70975,72000,73409.0,496,73435
964,1,71119,72000,73448.0,510,73811
965,8,71149,72000,73330.0,597,74226
966,3,71201,72000,73471.0,655,74471
967,0,71334,72000,73746.0,395,74231
968,6,71411,72000,73031.0,416,74394
969,9,71474,72000,73619.0,540,74078
970,7,71489,72000,73943.0,539,75936
971,0,71518,72000,73821.0,395,74207
972,4,71717,72000,73834.0,393,73990
973,3,71790,72000,73528.0,655,73720
974,5,71796,72000,73906.0,496,74345
975,9,71810,72000,73700.0,540,73621
976,8,71997,72000,73981.0,597,74988
977,6,72136,73440,74155.0,416,75453
978,2,72144,73440,74637.0,568,74655
979,1,72161,73440,74444.0,510,75403
980,4,72298,73440,74951.0,393,75941
981,9,72387,73440,74689.0,540,75831
982,0,72493,73440,74826.0,395,75484
983,8,72517,73440,75038.0,597,74908
984,1,72519,73440,74585.0,510,76353
985,2,72752,73440,74838.0,568,75539
986,5,72828,73440,74849.0,496,75169
987,7,72936,73440,74743.0,539,76564
988,6,72950,73440,74699.0,416,76672
989,3,73310,73440,74729.0,655,76684
990,6,73332,73440,74893.0,416,75911
991,3,73465,74880,76581.0,655,76909
992,1,73481,74880,76789.0,510,76236
993,2,73529,74880,76040.0,568,76686
994,9,73645,74880,76645.0,540,77196
995,7,73654,74880,77033.0,539,76578
996,5,73694,74880,76374.0,496,77123
997,4,73768,74880,77194.0,393,78032
998,8,73810,74880,76732.0,597,77314
999,0,73880,74880,77069.0,395,76782
1000,3,74015,74880,76853.0,655,77078
1001,2,74026,74880,76287.0,568,76004
1002,5,74068,74880,77379.0,496,76444
1003,9,74090,74880,76876.0,540,77416
1004,6,74143,74880,76492.0,416,77324
1005,7,74188,74880,77112.0,539,77208
1006,8,74192,74880,77524.0,597,76369
1007,4,74414,74880,77384.0,393,76339
1008,0,74568,74880,77174.0,395,76215
1009,1,74587,74880,76861.0,510,77338
1010,2,74597,74880,77108.0,568,77468
1011,5,74602,74880,77559.0,496,77034
1012,6,74636,74880,76793.0,416,76024
1013,9,74690,74880,77252.0,540,77076
1014,3,74800,74880,76920.0,655,77192
1015,4,74870,74880,77509.0,393,76659
1016,1,74952,76320,78305.0,510,78036
1017,7,74957,76320,78391.0,539,78752
1018,0,74968,76320,77935.0,395,78119
1019,8,74969,76320,77979.0,597,77834
1020,6,75000,76320,77638.0,416,78501
1021,0,75000,76320,78103.0,395,78162
1022,1,75048,76320,78481.0,510,78123
1023,4,75077,76320,78503.0,393,78339
1024,5,75193,76320,77916.0,496,79336
1025,8,75250,76320,78896.0,597,78070
1026,3,75347,76320,78287.0,655,78468
1027,2,75358,76320,78364.0,568,77784
1028,7,75522,76320,78696.0,539,79387
1029,9,75560,76320,78707.0,540,81115
1030,3,75610,76320,78756.0,655,78755
1031,4,75715,76320,78602.0,393,78060
1032,9,75851,76320,78980.0,540,77780
1033,7,76021,76320,79073.0,539,77998
1034,5,76097,76320,78732.0,496,78752
1035,6,76107,76320,78837.0,416,78027
1036,1,76144,76320,78926.0,510,78560
1037,8,76183,76320,79204.0,597,77914
1038,0,76194,76320,78727.0,395,77924
1039,2,76230,76320,79027.0,568,77751
1040,2,76249,76320,79423.0,568,78258
1041,4,76255,76320,78655.0,393,80024
1042,6,76444,77760,79292.0,416,79230
1043,3,76638,77760,79509.0,655,79333
1044,1,76791,77760,79459.0,510,79066
1045,5,76809,77760,79778.0,496,79562
1046,8,76858,77760,79644.0,597,79554
1047,9,76937,77760,79753.0,540,78950
1048,0,77043,77760,79591.0,395,79705
1049,7,77076,77760,79469.0,539,80737
1050,5,77212,77760,79904.0,496,79963
1051,1,77338,77760,79510.0,510,79812
1052,4,77358,77760,79833.0,393,79462
1053,9,77420,77760,79879.0,540,79527
1054,2,77463,77760,79891.0,568,80336
1055,7,77480,77760,79641.0,539,79580
1056,3,77512,77760,79856.0,655,79361
1057,0,77699,77760,79899.0,395,80064
1058,8,77774,79200,80563.0,597,81183
1059,6,77819,79200,80200.0,416,81024
1060,3,77982,79200,80878.0,655,80561
1061,4,77986,79200,81252.0,393,81063
1062,7,78028,79200,81016.0,539,80637
1063,8,78109,79200,80746.0,597,81919
1064,1,78114,79200,80795.0,510,81123
1065,0,78125,79200,81060.0,395,82794
1066,6,78140,79200,80279.0,416,81503
1067,5,78167,79200,80782.0,496,81098
1068,9,78201,79200,80875.0,540,80442
1069,2,78233,79200,81072.0,568,80546
1070,0,78242,79200,81113.0,395,81351
1071,5,78304,79200,80936.0,496,81245
1072,8,78436,79200,81365.0,597,81121
1073,1,78598,79200,80825.0,510,81321
1074,7,78599,79200,81095.0,539,81866
1075,4,78704,79200,81419.0,393,81540
1076,3,78780,79200,81002.0,655,81360
1077,6,78781,79200,81203.0,416,81215
1078,2,78999,79200,81444.0,568,81059
1079,9,79256,80640,81906.0,540,81910
1080,4,79292,80640,82617.0,393,82175
1081,1,79339,80640,82312.0,510,82636
1082,3,79377,80640,82213.0,655,83032
1083,8,79494,80640,82426.0,597,81954
1084,5,79502,80640,82061.0,496,82490
1085,7,79535,80640,82622.0,539,83800
1086,2,79605,80640,81984.0,568,82716
1087,9,79659,80640,82036.0,540,82112
1088,0,79805,80640,82630.0,395,82845
1089,6,79810,80640,82146.0,416,81972
1090,7,79958,80640,82980.0,539,85303
1091,2,80004,80640,82751.0,568,82887
1092,6,80078,80640,82394.0,416,82807
1093,0,80104,80640,82771.0,395,82636
1094,5,80239,80640,83014.0,496,82582
1095,8,80247,80640,83144.0,597,83617
1096,3,80341,80640,82469.0,655,82812
1097,4,80411,80640,82775.0,393,82595
1098,9,80537,80640,82751.0,540,82147
1099,1,80538,80640,82514.0,510,84462
1100,9,80580,80640,82885.0,540,82133
1101,4,80870,82080,83641.0,393,84501
1102,0,80909,82080,83516.0,395,83228
1103,8,80964,82080,83218.0,597,83725
1104,7,81037,82080,83302.0,539,83577
1105,2,81323,82080,83383.0,568,84004
1106,1,81450,82080,83374.0,510,83591
1107,3,81509,82080,83538.0,655,85209
1108,6,81556,82080,83649.0,416,83512
1109,5,81690,82080,83248.0,496,84254
1110,8,81709,82080,83344.0,597,84158
1111,7,81725,82080,83587.0,539,84726
1112,1,81888,82080,83696.0,510,83640
1113,0,81912,82080,83629.0,395,84105
1114,4,82210,83520,85520.0,393,85512
1115,9,82361,83520,84470.0,540,85842
1116,2,82476,83520,84573.0,568,85155
1117,5,82483,83520,85535.0,496,85034
1118,3,82483,83520,85187.0,655,85410
1119,6,82505,83520,84741.0,416,85371
1120,7,82562,83520,85483.0,539,85417
1121,8,82581,83520,85180.0,597,85938
1122,3,82582,83520,85241.0,655,85834
1123,5,82641,83520,85706.0,496,85024
1124,4,82643,83520,85641.0,393,85660
1125,0,82716,83520,85395.0,395,85598
1126,1,82836,83520,85221.0,510,85038
1127,9,82918,83520,85119.0,540,85228
1128,2,82943,83520,84943.0,568,84944
1129,6,82946,83520,85167.0,416,85103
1130,4,83090,83520,85694.0,393,85398
1131,9,83127,83520,85645.0,540,85404
1132,8,83131,83520,85923.0,597,85765
1133,6,83206,83520,85291.0,416,85144
1134,3,83248,83520,85417.0,655,84884
1135,5,83416,83520,86101.0,496,84865
1136,2,83569,84960,86070.0,568,86833
1137,0,83571,84960,87294.0,395,89233
1138,1,83649,84960,86408.0,510,86509
1139,7,83689,84960,86519.0,539,87674
1140,4,83728,84960,87117.0,393,86357
1141,2,83733,84960,86694.0,568,86283
1142,5,83837,84960,86549.0,496,86222
1143,0,83872,84960,87387.0,395,86886
1144,9,83947,84960,86888.0,540,87560
1145,1,83981,84960,86528.0,510,86471
1146,8,84067,84960,86921.0,597,87896
1147,7,84091,84960,86837.0,539,86340
1148,6,84210,84960,86973.0,416,87142
1149,3,84236,84960,86740.0,655,86646
1150,0,84265,84960,87441.0,395,87194
1151,1,84286,84960,86739.0,510,87574
1152,2,84307,84960,87237.0,568,85720
1153,6,84357,84960,87077.0,416,86229
1154,7,84373,84960,87527.0,539,86429
1155,3,84385,84960,87104.0,655,87293
1156,5,84573,84960,86992.0,496,86376
1157,4,84977,86400,88159.0,393,88824
1158,8,85034,86400,87707.0,597,88842
1159,9,85116,86400,87985.0,540,87980
1160,9,85157,86400,88296.0,540,88236
1161,5,85344,86400,87509.0,496,88540
1162,0,85430,86400,88020.0,395,88420
1163,4,85794,86400,88327.0,393,90126
1164,1,85848,86400,87845.0,510,89202
1165,2,85915,86400,87963.0,568,88480
1166,8,85940,86400,88208.0,597,88033
1167,3,86036,86400,87906.0,655,88842
1168,6,86094,86400,88018.0,416,89508
1169,7,86156,86400,87962.0,539,88100
1170,8,86209,86400,88282.0,597,90465
1171,4,86241,86400,88399.0,393,88613
1172,6,86317,86400,88215.0,416,87404
1173,2,86422,87840,88737.0,568,90234
1174,5,86575,87840,89065.0,496,89401
1175,0,86639,87840,89664.0,395,89277
1176,1,86734,87840,89465.0,510,89382
1177,3,86829,87840,89357.0,655,89573
1178,7,86929,87840,89622.0,539,90037
1179,9,87092,87840,89278.0,540,90058
1180,8,87101,87840,89357.0,597,90082
1181,7,87267,87840,89763.0,539,89610
1182,5,87313,87840,89754.0,496,90220
1183,6,87348,87840,89257.0,416,89290
1184,2,87379,87840,89515.0,568,88738
1185,4,87442,87840,89789.0,393,90195
1186,9,87508,87840,89729.0,540,88950
1187,0,87572,87840,90020.0,395,90716
1188,1,87642,87840,89537.0,510,89265
1189,3,87767,87840,89400.0,655,89693
1190,8,87771,87840,89955.0,597,89863
1191,3,87777,87840,89547.0,655,89041
1192,0,88061,89280,90957.0,395,91837
1193,5,88293,89280,90715.0,496,91341
1194,9,88312,89280,90449.0,540,90252
1195,4,88388,89280,91102.0,393,91990
1196,1,88424,89280,90636.0,510,91388
1197,7,88550,89280,90886.0,539,91894
1198,2,88702,89280,90518.0,568,90628
1199,6,88709,89280,90314.0,416,91218
1200,0,88789,89280,91198.0,395,91868
1201,1,88873,89280,90708.0,510,90830
1202,2,88893,89280,91145.0,568,91478
1203,3,89045,89280,90756.0,655,90981
1204,4,89051,89280,91175.0,393,90784
1205,5,89071,89280,91041.0,496,90410
1206,6,89097,89280,90941.0,416,91346
1207,7,89160,89280,91095.0,539,92199
1208,8,89171,89280,91322.0,597,92104
1209,9,89242,89280,90931.0,540,91485
1210,7,89273,89280,91235.0,539,91848
1211,6,89321,90720,91714.0,416,92403
1212,0,89364,90720,92029.0,395,92274
1213,9,89392,90720,92104.0,540,93024
1214,4,89538,90720,92360.0,393,94388
1215,5,89570,90720,92260.0,496,93203
1216,1,89667,90720,91941.0,510,92932
1217,2,89737,90720,91969.0,568,94103
1218,3,89833,90720,92196.0,655,93193
1219,8,89911,90720,92487.0,597,92999
1220,9,89935,90720,92532.0,540,94413
1221,5,89964,90720,92557.0,496,93321
1222,1,90035,90720,92018.0,510,92665
1223,2,90389,90720,92387.0,568,92556
1224,4,90431,90720,92523.0,393,93059
1225,6,90496,90720,92354.0,416,92425
1226,7,90529,90720,92235.0,539,94207
1227,8,90578,90720,92587.0,597,93104
1228,3,90732,92160,93520.0,655,94410
1229,0,90780,92160,93407.0,395,95269
1230,6,91175,92160,93096.0,416,94122
1231,4,91287,92160,93845.0,393,95751
1232,0,91305,92160,93428.0,395,93500
1233,5,91343,92160,93619.0,496,93674
1234,1,91343,92160,93576.0,510,93321
1235,9,91354,92160,93474.0,540,94244
1236,3,91414,92160,93681.0,655,94360
1237,2,91452,92160,93618.0,568,93627
1238,7,91508,92160,93725.0,539,94590
1239,8,91578,92160,93970.0,597,96627
1240,9,91704,92160,93894.0,540,94702
1241,2,91712,92160,93870.0,568,93888
1242,0,91712,92160,93789.0,395,94594
1243,5,91758,92160,94164.0,496,94474
1244,7,91863,92160,93839.0,539,93649
1245,6,92170,93600,94847.0,416,95218
1246,3,92213,93600,95386.0,655,95522
1247,8,92387,93600,95147.0,597,95547
1248,4,92450,93600,95593.0,393,95367
1249,1,92484,93600,95217.0,510,96511
1250,7,92539,93600,95696.0,539,96830
1251,2,92615,93600,94880.0,568,96357
1252,5,92742,93600,95101.0,496,95178
1253,4,92801,93600,95750.0,393,97398
1254,1,92811,93600,95593.0,510,96736
1255,3,92861,93600,95429.0,655,95497
1256,8,92957,93600,95474.0,597,95523
